split,fname,original_shape,mask_area,mask_bbox,slice_ratio
test,case_00509_60_CT_abdomen_kidney.png,"(512, 512)",12388,"(634, 348, 109, 385)",3
test,case_00509_61_CT_abdomen_kidney.png,"(512, 512)",12660,"(634, 346, 109, 387)",4
test,case_00509_62_CT_abdomen_kidney.png,"(512, 512)",18024,"(616, 334, 133, 415)",5
test,case_00509_63_CT_abdomen_kidney.png,"(512, 512)",18244,"(616, 334, 133, 417)",5
test,case_00509_64_CT_abdomen_kidney.png,"(512, 512)",23104,"(604, 324, 149, 435)",7
test,case_00509_65_CT_abdomen_kidney.png,"(512, 512)",23340,"(604, 324, 149, 435)",7
test,case_00509_66_CT_abdomen_kidney.png,"(512, 512)",26560,"(594, 314, 161, 453)",8
test,case_00509_66_CT_abdomen_kidney+cyst.png,"(512, 512)",444,"(724, 344, 21, 23)",9
test,case_00509_67_CT_abdomen_kidney.png,"(512, 512)",26716,"(592, 314, 163, 453)",8
test,case_00509_67_CT_abdomen_kidney+cyst.png,"(512, 512)",452,"(724, 344, 23, 23)",10
test,case_00509_68_CT_abdomen_kidney.png,"(512, 512)",29204,"(584, 306, 169, 465)",9
test,case_00509_68_CT_abdomen_kidney+cyst.png,"(512, 512)",348,"(724, 346, 19, 21)",7
test,case_00509_69_CT_abdomen_kidney.png,"(512, 512)",29296,"(584, 306, 169, 465)",9
test,case_00509_69_CT_abdomen_kidney+cyst.png,"(512, 512)",292,"(726, 346, 15, 19)",6
test,case_00509_70_CT_abdomen_kidney.png,"(512, 512)",31160,"(576, 300, 171, 475)",9
test,case_00509_71_CT_abdomen_kidney.png,"(512, 512)",31172,"(576, 298, 171, 477)",9
test,case_00509_72_CT_abdomen_kidney.png,"(512, 512)",31056,"(568, 294, 171, 485)",9
test,case_00509_73_CT_abdomen_kidney.png,"(512, 512)",30824,"(568, 294, 171, 485)",9
test,case_00509_74_CT_abdomen_kidney.png,"(512, 512)",31180,"(562, 292, 169, 489)",9
test,case_00509_75_CT_abdomen_kidney.png,"(512, 512)",31196,"(560, 292, 171, 489)",10
test,case_00509_76_CT_abdomen_kidney.png,"(512, 512)",30736,"(558, 290, 165, 493)",9
test,case_00509_77_CT_abdomen_kidney.png,"(512, 512)",30752,"(556, 290, 167, 493)",9
test,case_00509_78_CT_abdomen_kidney.png,"(512, 512)",30636,"(548, 290, 169, 495)",9
test,case_00509_78_CT_abdomen_tumor.png,"(512, 512)",500,"(642, 370, 21, 27)",1
test,case_00509_78_CT_abdomen_kidney+cyst.png,"(512, 512)",200,"(586, 686, 13, 15)",4
test,case_00509_78_CT_abdomen_kidney+tumor.png,"(512, 512)",500,"(642, 370, 21, 27)",1
test,case_00509_79_CT_abdomen_kidney.png,"(512, 512)",30792,"(548, 288, 169, 497)",9
test,case_00509_79_CT_abdomen_tumor.png,"(512, 512)",448,"(644, 372, 23, 23)",1
test,case_00509_79_CT_abdomen_kidney+cyst.png,"(512, 512)",232,"(584, 686, 17, 17)",5
test,case_00509_79_CT_abdomen_kidney+tumor.png,"(512, 512)",448,"(644, 372, 23, 23)",1
test,case_00509_80_CT_abdomen_kidney.png,"(512, 512)",30560,"(542, 286, 167, 501)",9
test,case_00509_80_CT_abdomen_tumor.png,"(512, 512)",996,"(636, 364, 29, 39)",3
test,case_00509_80_CT_abdomen_kidney+tumor.png,"(512, 512)",996,"(636, 364, 29, 39)",3
test,case_00509_81_CT_abdomen_kidney.png,"(512, 512)",30380,"(540, 286, 169, 501)",9
test,case_00509_81_CT_abdomen_tumor.png,"(512, 512)",1232,"(634, 366, 33, 41)",3
test,case_00509_81_CT_abdomen_kidney+tumor.png,"(512, 512)",1232,"(634, 366, 33, 41)",3
test,case_00509_82_CT_abdomen_kidney.png,"(512, 512)",29836,"(534, 284, 167, 503)",9
test,case_00509_82_CT_abdomen_tumor.png,"(512, 512)",2428,"(626, 358, 55, 55)",7
test,case_00509_82_CT_abdomen_kidney+tumor.png,"(512, 512)",2428,"(626, 358, 55, 55)",7
test,case_00509_83_CT_abdomen_kidney.png,"(512, 512)",29660,"(534, 284, 167, 503)",9
test,case_00509_83_CT_abdomen_tumor.png,"(512, 512)",2540,"(626, 356, 55, 57)",7
test,case_00509_83_CT_abdomen_kidney+tumor.png,"(512, 512)",2540,"(626, 356, 55, 57)",7
test,case_00509_84_CT_abdomen_kidney.png,"(512, 512)",28808,"(530, 286, 165, 499)",9
test,case_00509_84_CT_abdomen_tumor.png,"(512, 512)",2868,"(622, 352, 63, 59)",8
test,case_00509_84_CT_abdomen_kidney+tumor.png,"(512, 512)",2868,"(622, 352, 63, 59)",8
test,case_00509_85_CT_abdomen_kidney.png,"(512, 512)",28252,"(530, 286, 163, 499)",9
test,case_00509_85_CT_abdomen_tumor.png,"(512, 512)",3312,"(620, 352, 65, 63)",10
test,case_00509_85_CT_abdomen_kidney+tumor.png,"(512, 512)",3312,"(620, 352, 65, 63)",10
test,case_00509_86_CT_abdomen_kidney.png,"(512, 512)",28880,"(526, 290, 163, 493)",9
test,case_00509_86_CT_abdomen_tumor.png,"(512, 512)",2476,"(624, 360, 55, 59)",7
test,case_00509_86_CT_abdomen_kidney+tumor.png,"(512, 512)",2476,"(624, 360, 55, 59)",7
test,case_00509_87_CT_abdomen_kidney.png,"(512, 512)",28820,"(526, 290, 161, 493)",9
test,case_00509_87_CT_abdomen_tumor.png,"(512, 512)",2476,"(626, 354, 55, 61)",7
test,case_00509_87_CT_abdomen_kidney+tumor.png,"(512, 512)",2476,"(626, 354, 55, 61)",7
test,case_00509_88_CT_abdomen_kidney.png,"(512, 512)",28336,"(524, 296, 157, 483)",9
test,case_00509_88_CT_abdomen_tumor.png,"(512, 512)",988,"(634, 364, 31, 35)",2
test,case_00509_88_CT_abdomen_kidney+tumor.png,"(512, 512)",988,"(634, 364, 31, 35)",2
test,case_00509_89_CT_abdomen_kidney.png,"(512, 512)",28080,"(524, 296, 157, 483)",9
test,case_00509_89_CT_abdomen_tumor.png,"(512, 512)",1132,"(630, 364, 35, 39)",3
test,case_00509_89_CT_abdomen_kidney+tumor.png,"(512, 512)",1132,"(630, 364, 35, 39)",3
test,case_00509_90_CT_abdomen_kidney.png,"(512, 512)",26572,"(522, 304, 153, 473)",8
test,case_00509_91_CT_abdomen_kidney.png,"(512, 512)",26400,"(522, 304, 153, 473)",8
test,case_00509_92_CT_abdomen_kidney.png,"(512, 512)",22696,"(522, 318, 147, 455)",7
test,case_00509_93_CT_abdomen_kidney.png,"(512, 512)",22508,"(522, 318, 145, 453)",7
test,case_00509_94_CT_abdomen_kidney.png,"(512, 512)",18508,"(526, 324, 133, 441)",5
test,case_00509_95_CT_abdomen_kidney.png,"(512, 512)",18300,"(526, 326, 133, 439)",5
test,case_00509_96_CT_abdomen_kidney.png,"(512, 512)",13724,"(534, 334, 117, 421)",4
test,case_00509_97_CT_abdomen_kidney.png,"(512, 512)",13444,"(536, 336, 113, 419)",4
test,case_00509_98_CT_abdomen_kidney.png,"(512, 512)",8660,"(550, 350, 91, 397)",2
test,case_00509_99_CT_abdomen_kidney.png,"(512, 512)",8416,"(550, 350, 91, 397)",2
test,case_00509_100_CT_abdomen_kidney.png,"(512, 512)",4692,"(554, 650, 77, 87)",1
test,case_00509_101_CT_abdomen_kidney.png,"(512, 512)",4660,"(554, 650, 75, 85)",1
test,case_00510_338_CT_abdomen_kidney.png,"(512, 512)",3772,"(636, 290, 75, 63)",1
test,case_00510_339_CT_abdomen_kidney.png,"(512, 512)",4432,"(632, 286, 83, 69)",1
test,case_00510_340_CT_abdomen_kidney.png,"(512, 512)",5420,"(630, 284, 87, 385)",1
test,case_00510_341_CT_abdomen_kidney.png,"(512, 512)",7028,"(626, 282, 93, 397)",2
test,case_00510_342_CT_abdomen_kidney.png,"(512, 512)",8896,"(624, 280, 97, 409)",2
test,case_00510_343_CT_abdomen_kidney.png,"(512, 512)",10372,"(620, 276, 109, 425)",3
test,case_00510_344_CT_abdomen_kidney.png,"(512, 512)",10108,"(618, 274, 111, 423)",2
test,case_00510_344_CT_abdomen_tumor.png,"(512, 512)",3244,"(642, 644, 67, 63)",1
test,case_00510_344_CT_abdomen_kidney+tumor.png,"(512, 512)",3244,"(642, 644, 67, 63)",1
test,case_00510_345_CT_abdomen_kidney.png,"(512, 512)",10796,"(614, 272, 117, 423)",3
test,case_00510_345_CT_abdomen_tumor.png,"(512, 512)",3732,"(640, 642, 73, 67)",1
test,case_00510_345_CT_abdomen_kidney+tumor.png,"(512, 512)",3732,"(640, 642, 73, 67)",1
test,case_00510_346_CT_abdomen_kidney.png,"(512, 512)",11388,"(612, 270, 121, 423)",3
test,case_00510_346_CT_abdomen_tumor.png,"(512, 512)",4408,"(636, 640, 83, 71)",2
test,case_00510_346_CT_abdomen_kidney+tumor.png,"(512, 512)",4408,"(636, 640, 83, 71)",2
test,case_00510_347_CT_abdomen_kidney.png,"(512, 512)",11928,"(608, 268, 127, 427)",3
test,case_00510_347_CT_abdomen_tumor.png,"(512, 512)",5180,"(632, 638, 93, 75)",2
test,case_00510_347_CT_abdomen_kidney+tumor.png,"(512, 512)",5180,"(632, 638, 93, 75)",2
test,case_00510_348_CT_abdomen_kidney.png,"(512, 512)",13260,"(608, 266, 129, 429)",3
test,case_00510_348_CT_abdomen_tumor.png,"(512, 512)",5016,"(628, 642, 89, 73)",2
test,case_00510_348_CT_abdomen_kidney+tumor.png,"(512, 512)",5016,"(628, 642, 89, 73)",2
test,case_00510_349_CT_abdomen_kidney.png,"(512, 512)",14504,"(606, 264, 131, 435)",4
test,case_00510_349_CT_abdomen_tumor.png,"(512, 512)",4940,"(626, 644, 83, 73)",2
test,case_00510_349_CT_abdomen_kidney+tumor.png,"(512, 512)",4940,"(626, 644, 83, 73)",2
test,case_00510_350_CT_abdomen_kidney.png,"(512, 512)",15716,"(602, 262, 137, 441)",4
test,case_00510_350_CT_abdomen_tumor.png,"(512, 512)",4912,"(622, 648, 81, 73)",2
test,case_00510_350_CT_abdomen_kidney+tumor.png,"(512, 512)",4912,"(622, 648, 81, 73)",2
test,case_00510_351_CT_abdomen_kidney.png,"(512, 512)",17132,"(600, 260, 141, 451)",5
test,case_00510_351_CT_abdomen_tumor.png,"(512, 512)",4816,"(620, 650, 77, 75)",2
test,case_00510_351_CT_abdomen_kidney+tumor.png,"(512, 512)",4816,"(620, 650, 77, 75)",2
test,case_00510_352_CT_abdomen_kidney.png,"(512, 512)",18152,"(598, 258, 143, 455)",5
test,case_00510_352_CT_abdomen_tumor.png,"(512, 512)",4868,"(618, 652, 77, 77)",2
test,case_00510_352_CT_abdomen_kidney+tumor.png,"(512, 512)",4868,"(618, 652, 77, 77)",2
test,case_00510_353_CT_abdomen_kidney.png,"(512, 512)",19256,"(596, 254, 147, 461)",5
test,case_00510_353_CT_abdomen_tumor.png,"(512, 512)",5104,"(614, 654, 79, 79)",2
test,case_00510_353_CT_abdomen_kidney+tumor.png,"(512, 512)",5104,"(614, 654, 79, 79)",2
test,case_00510_354_CT_abdomen_kidney.png,"(512, 512)",19780,"(594, 252, 149, 465)",5
test,case_00510_354_CT_abdomen_tumor.png,"(512, 512)",5976,"(614, 654, 83, 145)",3
test,case_00510_354_CT_abdomen_kidney+tumor.png,"(512, 512)",5976,"(614, 654, 83, 145)",3
test,case_00510_355_CT_abdomen_kidney.png,"(512, 512)",20264,"(592, 250, 151, 469)",5
test,case_00510_355_CT_abdomen_tumor.png,"(512, 512)",7588,"(610, 654, 93, 153)",3
test,case_00510_355_CT_abdomen_kidney+tumor.png,"(512, 512)",7588,"(610, 654, 93, 153)",3
test,case_00510_356_CT_abdomen_kidney.png,"(512, 512)",20484,"(590, 248, 153, 471)",6
test,case_00510_356_CT_abdomen_tumor.png,"(512, 512)",9864,"(608, 654, 103, 163)",5
test,case_00510_356_CT_abdomen_kidney+tumor.png,"(512, 512)",9864,"(608, 654, 103, 163)",5
test,case_00510_357_CT_abdomen_kidney.png,"(512, 512)",21276,"(588, 246, 157, 475)",6
test,case_00510_357_CT_abdomen_tumor.png,"(512, 512)",10628,"(608, 652, 97, 167)",5
test,case_00510_357_CT_abdomen_kidney+tumor.png,"(512, 512)",10628,"(608, 652, 97, 167)",5
test,case_00510_358_CT_abdomen_kidney.png,"(512, 512)",21832,"(588, 246, 157, 479)",6
test,case_00510_358_CT_abdomen_tumor.png,"(512, 512)",11848,"(602, 650, 103, 171)",6
test,case_00510_358_CT_abdomen_kidney+tumor.png,"(512, 512)",11848,"(602, 650, 103, 171)",6
test,case_00510_359_CT_abdomen_kidney.png,"(512, 512)",22276,"(588, 244, 157, 485)",6
test,case_00510_359_CT_abdomen_tumor.png,"(512, 512)",13220,"(594, 648, 111, 179)",6
test,case_00510_359_CT_abdomen_kidney+tumor.png,"(512, 512)",13220,"(594, 648, 111, 179)",6
test,case_00510_360_CT_abdomen_kidney.png,"(512, 512)",23044,"(586, 242, 161, 487)",6
test,case_00510_360_CT_abdomen_tumor.png,"(512, 512)",13528,"(592, 660, 113, 167)",7
test,case_00510_360_CT_abdomen_kidney+tumor.png,"(512, 512)",13528,"(592, 660, 113, 167)",7
test,case_00510_361_CT_abdomen_kidney.png,"(512, 512)",23604,"(584, 240, 163, 491)",6
test,case_00510_361_CT_abdomen_tumor.png,"(512, 512)",14392,"(592, 668, 113, 159)",7
test,case_00510_361_CT_abdomen_kidney+tumor.png,"(512, 512)",14392,"(592, 668, 113, 159)",7
test,case_00510_362_CT_abdomen_kidney.png,"(512, 512)",23748,"(582, 240, 165, 489)",6
test,case_00510_362_CT_abdomen_tumor.png,"(512, 512)",15244,"(584, 674, 129, 157)",7
test,case_00510_362_CT_abdomen_kidney+tumor.png,"(512, 512)",15244,"(584, 674, 129, 157)",7
test,case_00510_363_CT_abdomen_kidney.png,"(512, 512)",27352,"(574, 238, 173, 495)",8
test,case_00510_363_CT_abdomen_tumor.png,"(512, 512)",15052,"(588, 680, 123, 151)",7
test,case_00510_363_CT_abdomen_kidney+tumor.png,"(512, 512)",15052,"(588, 680, 123, 151)",7
test,case_00510_364_CT_abdomen_kidney.png,"(512, 512)",28380,"(570, 238, 177, 495)",8
test,case_00510_364_CT_abdomen_tumor.png,"(512, 512)",14992,"(588, 682, 123, 151)",7
test,case_00510_364_CT_abdomen_kidney+tumor.png,"(512, 512)",14992,"(588, 682, 123, 151)",7
test,case_00510_365_CT_abdomen_kidney.png,"(512, 512)",29268,"(568, 236, 179, 497)",8
test,case_00510_365_CT_abdomen_tumor.png,"(512, 512)",15308,"(586, 684, 125, 153)",7
test,case_00510_365_CT_abdomen_kidney+tumor.png,"(512, 512)",15308,"(586, 684, 125, 153)",7
test,case_00510_366_CT_abdomen_kidney.png,"(512, 512)",29948,"(564, 234, 183, 499)",8
test,case_00510_366_CT_abdomen_tumor.png,"(512, 512)",15692,"(586, 686, 125, 151)",8
test,case_00510_366_CT_abdomen_kidney+tumor.png,"(512, 512)",15692,"(586, 686, 125, 151)",8
test,case_00510_367_CT_abdomen_kidney.png,"(512, 512)",30384,"(560, 234, 187, 501)",8
test,case_00510_367_CT_abdomen_tumor.png,"(512, 512)",16352,"(584, 686, 131, 153)",8
test,case_00510_367_CT_abdomen_kidney+tumor.png,"(512, 512)",16352,"(584, 686, 131, 153)",8
test,case_00510_368_CT_abdomen_kidney.png,"(512, 512)",29824,"(560, 232, 187, 499)",8
test,case_00510_368_CT_abdomen_tumor.png,"(512, 512)",17056,"(582, 686, 137, 155)",8
test,case_00510_368_CT_abdomen_kidney+tumor.png,"(512, 512)",17056,"(582, 686, 137, 155)",8
test,case_00510_369_CT_abdomen_kidney.png,"(512, 512)",30956,"(560, 232, 187, 499)",9
test,case_00510_369_CT_abdomen_tumor.png,"(512, 512)",17168,"(580, 688, 141, 153)",8
test,case_00510_369_CT_abdomen_kidney+tumor.png,"(512, 512)",17168,"(580, 688, 141, 153)",8
test,case_00510_370_CT_abdomen_kidney.png,"(512, 512)",31172,"(560, 230, 187, 501)",9
test,case_00510_370_CT_abdomen_tumor.png,"(512, 512)",17156,"(580, 690, 141, 151)",8
test,case_00510_370_CT_abdomen_kidney+tumor.png,"(512, 512)",17156,"(580, 690, 141, 151)",8
test,case_00510_371_CT_abdomen_kidney.png,"(512, 512)",31760,"(554, 230, 191, 503)",9
test,case_00510_371_CT_abdomen_tumor.png,"(512, 512)",17436,"(578, 690, 143, 153)",9
test,case_00510_371_CT_abdomen_kidney+tumor.png,"(512, 512)",17436,"(578, 690, 143, 153)",9
test,case_00510_372_CT_abdomen_kidney.png,"(512, 512)",31732,"(554, 230, 191, 505)",9
test,case_00510_372_CT_abdomen_tumor.png,"(512, 512)",17248,"(578, 690, 139, 153)",8
test,case_00510_372_CT_abdomen_kidney+tumor.png,"(512, 512)",17248,"(578, 690, 139, 153)",8
test,case_00510_373_CT_abdomen_kidney.png,"(512, 512)",32064,"(554, 228, 191, 511)",9
test,case_00510_373_CT_abdomen_tumor.png,"(512, 512)",17088,"(576, 690, 139, 153)",8
test,case_00510_373_CT_abdomen_kidney+tumor.png,"(512, 512)",17088,"(576, 690, 139, 153)",8
test,case_00510_374_CT_abdomen_kidney.png,"(512, 512)",32428,"(552, 228, 191, 519)",9
test,case_00510_374_CT_abdomen_tumor.png,"(512, 512)",16972,"(572, 690, 143, 153)",8
test,case_00510_374_CT_abdomen_kidney+tumor.png,"(512, 512)",16972,"(572, 690, 143, 153)",8
test,case_00510_375_CT_abdomen_kidney.png,"(512, 512)",32724,"(550, 228, 193, 527)",9
test,case_00510_375_CT_abdomen_tumor.png,"(512, 512)",17112,"(576, 690, 139, 151)",8
test,case_00510_375_CT_abdomen_kidney+tumor.png,"(512, 512)",17112,"(576, 690, 139, 151)",8
test,case_00510_376_CT_abdomen_kidney.png,"(512, 512)",32684,"(550, 228, 193, 527)",9
test,case_00510_376_CT_abdomen_tumor.png,"(512, 512)",17380,"(578, 688, 139, 151)",9
test,case_00510_376_CT_abdomen_kidney+tumor.png,"(512, 512)",17380,"(578, 688, 139, 151)",9
test,case_00510_377_CT_abdomen_kidney.png,"(512, 512)",32676,"(548, 226, 195, 529)",9
test,case_00510_377_CT_abdomen_tumor.png,"(512, 512)",17816,"(576, 686, 143, 153)",9
test,case_00510_377_CT_abdomen_kidney+tumor.png,"(512, 512)",17816,"(576, 686, 143, 153)",9
test,case_00510_378_CT_abdomen_kidney.png,"(512, 512)",32340,"(548, 226, 195, 529)",9
test,case_00510_378_CT_abdomen_tumor.png,"(512, 512)",18036,"(574, 686, 143, 153)",9
test,case_00510_378_CT_abdomen_kidney+tumor.png,"(512, 512)",18036,"(574, 686, 143, 153)",9
test,case_00510_379_CT_abdomen_kidney.png,"(512, 512)",31900,"(546, 226, 197, 531)",9
test,case_00510_379_CT_abdomen_tumor.png,"(512, 512)",18588,"(572, 680, 145, 159)",9
test,case_00510_379_CT_abdomen_kidney+tumor.png,"(512, 512)",18588,"(572, 680, 145, 159)",9
test,case_00510_380_CT_abdomen_kidney.png,"(512, 512)",30656,"(544, 226, 197, 529)",9
test,case_00510_380_CT_abdomen_tumor.png,"(512, 512)",19256,"(568, 672, 149, 167)",10
test,case_00510_380_CT_abdomen_kidney+tumor.png,"(512, 512)",19256,"(568, 672, 149, 167)",10
test,case_00510_381_CT_abdomen_kidney.png,"(512, 512)",31420,"(542, 224, 199, 531)",9
test,case_00510_381_CT_abdomen_tumor.png,"(512, 512)",18100,"(568, 680, 149, 157)",9
test,case_00510_381_CT_abdomen_kidney+tumor.png,"(512, 512)",18100,"(568, 680, 149, 157)",9
test,case_00510_382_CT_abdomen_kidney.png,"(512, 512)",31768,"(540, 224, 201, 537)",9
test,case_00510_382_CT_abdomen_tumor.png,"(512, 512)",17300,"(568, 680, 149, 157)",8
test,case_00510_382_CT_abdomen_kidney+tumor.png,"(512, 512)",17300,"(568, 680, 149, 157)",8
test,case_00510_383_CT_abdomen_kidney.png,"(512, 512)",31692,"(540, 224, 199, 539)",9
test,case_00510_383_CT_abdomen_tumor.png,"(512, 512)",16788,"(568, 682, 149, 153)",8
test,case_00510_383_CT_abdomen_kidney+tumor.png,"(512, 512)",16788,"(568, 682, 149, 153)",8
test,case_00510_384_CT_abdomen_kidney.png,"(512, 512)",31300,"(540, 222, 199, 541)",9
test,case_00510_384_CT_abdomen_tumor.png,"(512, 512)",16236,"(568, 686, 149, 147)",8
test,case_00510_384_CT_abdomen_kidney+tumor.png,"(512, 512)",16236,"(568, 686, 149, 147)",8
test,case_00510_385_CT_abdomen_kidney.png,"(512, 512)",30680,"(538, 222, 199, 539)",9
test,case_00510_385_CT_abdomen_tumor.png,"(512, 512)",15932,"(568, 688, 149, 143)",8
test,case_00510_385_CT_abdomen_kidney+tumor.png,"(512, 512)",15932,"(568, 688, 149, 143)",8
test,case_00510_386_CT_abdomen_kidney.png,"(512, 512)",30076,"(538, 222, 199, 539)",8
test,case_00510_386_CT_abdomen_tumor.png,"(512, 512)",15796,"(566, 690, 151, 141)",8
test,case_00510_386_CT_abdomen_kidney+tumor.png,"(512, 512)",15796,"(566, 690, 151, 141)",8
test,case_00510_387_CT_abdomen_kidney.png,"(512, 512)",29628,"(538, 220, 199, 543)",8
test,case_00510_387_CT_abdomen_tumor.png,"(512, 512)",15236,"(566, 692, 151, 131)",7
test,case_00510_387_CT_abdomen_kidney+tumor.png,"(512, 512)",15236,"(566, 692, 151, 131)",7
test,case_00510_388_CT_abdomen_kidney.png,"(512, 512)",29000,"(536, 220, 199, 541)",8
test,case_00510_388_CT_abdomen_tumor.png,"(512, 512)",14860,"(566, 692, 151, 127)",7
test,case_00510_388_CT_abdomen_kidney+cyst.png,"(512, 512)",252,"(558, 714, 15, 25)",2
test,case_00510_388_CT_abdomen_kidney+tumor.png,"(512, 512)",14860,"(566, 692, 151, 127)",7
test,case_00510_389_CT_abdomen_kidney.png,"(512, 512)",28632,"(536, 220, 199, 539)",8
test,case_00510_389_CT_abdomen_tumor.png,"(512, 512)",14812,"(564, 694, 153, 125)",7
test,case_00510_389_CT_abdomen_kidney+cyst.png,"(512, 512)",328,"(554, 712, 21, 29)",2
test,case_00510_389_CT_abdomen_kidney+tumor.png,"(512, 512)",14812,"(564, 694, 153, 125)",7
test,case_00510_390_CT_abdomen_kidney.png,"(512, 512)",28248,"(536, 220, 199, 539)",8
test,case_00510_390_CT_abdomen_tumor.png,"(512, 512)",14824,"(564, 692, 153, 127)",7
test,case_00510_390_CT_abdomen_kidney+cyst.png,"(512, 512)",516,"(554, 702, 27, 39)",4
test,case_00510_390_CT_abdomen_kidney+tumor.png,"(512, 512)",14824,"(564, 692, 153, 127)",7
test,case_00510_391_CT_abdomen_kidney.png,"(512, 512)",28036,"(536, 220, 199, 541)",8
test,case_00510_391_CT_abdomen_tumor.png,"(512, 512)",14988,"(564, 688, 153, 131)",7
test,case_00510_391_CT_abdomen_kidney+cyst.png,"(512, 512)",556,"(554, 704, 27, 41)",5
test,case_00510_391_CT_abdomen_kidney+tumor.png,"(512, 512)",14988,"(564, 688, 153, 131)",7
test,case_00510_392_CT_abdomen_kidney.png,"(512, 512)",27744,"(536, 220, 197, 541)",8
test,case_00510_392_CT_abdomen_tumor.png,"(512, 512)",15148,"(564, 686, 153, 133)",7
test,case_00510_392_CT_abdomen_kidney+cyst.png,"(512, 512)",584,"(552, 706, 27, 39)",5
test,case_00510_392_CT_abdomen_kidney+tumor.png,"(512, 512)",15148,"(564, 686, 153, 133)",7
test,case_00510_393_CT_abdomen_kidney.png,"(512, 512)",28260,"(536, 220, 197, 571)",8
test,case_00510_393_CT_abdomen_tumor.png,"(512, 512)",14680,"(564, 688, 151, 131)",7
test,case_00510_393_CT_abdomen_kidney+cyst.png,"(512, 512)",972,"(548, 704, 37, 43)",8
test,case_00510_393_CT_abdomen_kidney+tumor.png,"(512, 512)",14680,"(564, 688, 151, 131)",7
test,case_00510_394_CT_abdomen_kidney.png,"(512, 512)",28752,"(536, 218, 195, 555)",8
test,case_00510_394_CT_abdomen_tumor.png,"(512, 512)",14424,"(564, 690, 149, 129)",7
test,case_00510_394_CT_abdomen_kidney+cyst.png,"(512, 512)",956,"(548, 706, 33, 43)",8
test,case_00510_394_CT_abdomen_kidney+tumor.png,"(512, 512)",14424,"(564, 690, 149, 129)",7
test,case_00510_395_CT_abdomen_kidney.png,"(512, 512)",28892,"(536, 218, 195, 551)",8
test,case_00510_395_CT_abdomen_tumor.png,"(512, 512)",14220,"(562, 692, 151, 129)",7
test,case_00510_395_CT_abdomen_kidney+cyst.png,"(512, 512)",972,"(548, 702, 31, 45)",8
test,case_00510_395_CT_abdomen_kidney+tumor.png,"(512, 512)",14220,"(562, 692, 151, 129)",7
test,case_00510_396_CT_abdomen_kidney.png,"(512, 512)",28964,"(536, 218, 191, 567)",8
test,case_00510_396_CT_abdomen_tumor.png,"(512, 512)",13804,"(562, 694, 143, 127)",7
test,case_00510_396_CT_abdomen_kidney+cyst.png,"(512, 512)",1108,"(546, 700, 37, 47)",10
test,case_00510_396_CT_abdomen_kidney+tumor.png,"(512, 512)",13804,"(562, 694, 143, 127)",7
test,case_00510_397_CT_abdomen_kidney.png,"(512, 512)",29028,"(536, 220, 189, 569)",8
test,case_00510_397_CT_abdomen_tumor.png,"(512, 512)",13536,"(560, 694, 141, 127)",7
test,case_00510_397_CT_abdomen_kidney+cyst.png,"(512, 512)",1028,"(546, 704, 35, 45)",9
test,case_00510_397_CT_abdomen_kidney+tumor.png,"(512, 512)",13536,"(560, 694, 141, 127)",7
test,case_00510_398_CT_abdomen_kidney.png,"(512, 512)",29192,"(536, 220, 189, 563)",8
test,case_00510_398_CT_abdomen_tumor.png,"(512, 512)",13292,"(558, 694, 141, 127)",6
test,case_00510_398_CT_abdomen_kidney+cyst.png,"(512, 512)",928,"(546, 706, 33, 41)",8
test,case_00510_398_CT_abdomen_kidney+tumor.png,"(512, 512)",13292,"(558, 694, 141, 127)",6
test,case_00510_399_CT_abdomen_kidney.png,"(512, 512)",29968,"(536, 220, 189, 565)",8
test,case_00510_399_CT_abdomen_tumor.png,"(512, 512)",12328,"(560, 696, 133, 123)",6
test,case_00510_399_CT_abdomen_kidney+cyst.png,"(512, 512)",1108,"(544, 704, 37, 41)",10
test,case_00510_399_CT_abdomen_kidney+tumor.png,"(512, 512)",12328,"(560, 696, 133, 123)",6
test,case_00510_400_CT_abdomen_kidney.png,"(512, 512)",30556,"(536, 222, 187, 559)",8
test,case_00510_400_CT_abdomen_tumor.png,"(512, 512)",11488,"(560, 700, 133, 117)",5
test,case_00510_400_CT_abdomen_kidney+cyst.png,"(512, 512)",956,"(548, 706, 31, 39)",8
test,case_00510_400_CT_abdomen_kidney+tumor.png,"(512, 512)",11488,"(560, 700, 133, 117)",5
test,case_00510_401_CT_abdomen_kidney.png,"(512, 512)",29660,"(536, 222, 187, 557)",8
test,case_00510_401_CT_abdomen_tumor.png,"(512, 512)",10888,"(560, 702, 133, 115)",5
test,case_00510_401_CT_abdomen_kidney+cyst.png,"(512, 512)",864,"(550, 708, 33, 37)",7
test,case_00510_401_CT_abdomen_kidney+tumor.png,"(512, 512)",10888,"(560, 702, 133, 115)",5
test,case_00510_402_CT_abdomen_kidney.png,"(512, 512)",30240,"(536, 222, 187, 555)",8
test,case_00510_402_CT_abdomen_tumor.png,"(512, 512)",11188,"(556, 704, 135, 109)",5
test,case_00510_402_CT_abdomen_kidney+cyst.png,"(512, 512)",464,"(550, 710, 27, 33)",4
test,case_00510_402_CT_abdomen_kidney+tumor.png,"(512, 512)",11188,"(556, 704, 135, 109)",5
test,case_00510_403_CT_abdomen_kidney.png,"(512, 512)",33164,"(534, 222, 187, 555)",9
test,case_00510_403_CT_abdomen_tumor.png,"(512, 512)",11516,"(552, 702, 137, 111)",5
