split,fname,original_shape,mask_area,mask_bbox,slice_ratio
test,pancreas_386_38_CT_pancreas_pancreas.png,"(512, 512)",13604,"(272, 484, 249, 169)",9
test,pancreas_386_38_CT_pancreas_tumor.png,"(512, 512)",1108,"(400, 604, 39, 35)",8
test,pancreas_386_39_CT_pancreas_pancreas.png,"(512, 512)",14188,"(268, 480, 245, 173)",9
test,pancreas_386_39_CT_pancreas_tumor.png,"(512, 512)",1276,"(400, 598, 39, 39)",10
test,pancreas_386_40_CT_pancreas_pancreas.png,"(512, 512)",14764,"(268, 476, 237, 175)",10
test,pancreas_386_40_CT_pancreas_tumor.png,"(512, 512)",904,"(402, 602, 33, 33)",7
test,pancreas_386_41_CT_pancreas_pancreas.png,"(512, 512)",14348,"(268, 474, 235, 175)",9
test,pancreas_386_41_CT_pancreas_tumor.png,"(512, 512)",516,"(406, 606, 23, 27)",4
test,pancreas_386_42_CT_pancreas_pancreas.png,"(512, 512)",12692,"(272, 476, 231, 169)",8
test,pancreas_386_43_CT_pancreas_pancreas.png,"(512, 512)",8248,"(384, 518, 117, 123)",5
test,pancreas_386_44_CT_pancreas_pancreas.png,"(512, 512)",7036,"(398, 516, 101, 121)",4
test,pancreas_386_45_CT_pancreas_pancreas.png,"(512, 512)",5936,"(404, 516, 89, 117)",4
test,pancreas_386_46_CT_pancreas_pancreas.png,"(512, 512)",4876,"(412, 524, 73, 105)",3
test,pancreas_386_47_CT_pancreas_pancreas.png,"(512, 512)",3280,"(418, 532, 53, 89)",2
test,pancreas_386_48_CT_pancreas_pancreas.png,"(512, 512)",1552,"(422, 538, 37, 53)",1
test,pancreas_387_13_CT_pancreas_pancreas.png,"(512, 512)",2264,"(538, 500, 75, 55)",1
test,pancreas_387_14_CT_pancreas_tumor.png,"(512, 512)",5812,"(520, 492, 105, 79)",4
test,pancreas_387_15_CT_pancreas_tumor.png,"(512, 512)",8084,"(518, 480, 117, 95)",6
test,pancreas_387_16_CT_pancreas_tumor.png,"(512, 512)",8936,"(520, 476, 129, 99)",7
test,pancreas_387_17_CT_pancreas_tumor.png,"(512, 512)",10468,"(522, 470, 131, 107)",8
test,pancreas_387_18_CT_pancreas_tumor.png,"(512, 512)",11552,"(520, 468, 133, 115)",9
test,pancreas_387_19_CT_pancreas_tumor.png,"(512, 512)",11772,"(516, 470, 139, 115)",10
test,pancreas_387_20_CT_pancreas_tumor.png,"(512, 512)",10996,"(526, 474, 119, 129)",9
test,pancreas_387_21_CT_pancreas_tumor.png,"(512, 512)",8372,"(524, 490, 113, 97)",7
test,pancreas_387_22_CT_pancreas_tumor.png,"(512, 512)",6516,"(524, 494, 95, 91)",5
test,pancreas_387_23_CT_pancreas_pancreas.png,"(512, 512)",5400,"(276, 480, 337, 117)",3
test,pancreas_387_23_CT_pancreas_tumor.png,"(512, 512)",4696,"(526, 502, 85, 81)",3
test,pancreas_387_24_CT_pancreas_pancreas.png,"(512, 512)",11004,"(272, 472, 343, 139)",7
test,pancreas_387_24_CT_pancreas_tumor.png,"(512, 512)",3052,"(536, 512, 71, 63)",2
test,pancreas_387_25_CT_pancreas_pancreas.png,"(512, 512)",14004,"(282, 472, 317, 143)",10
test,pancreas_387_26_CT_pancreas_pancreas.png,"(512, 512)",10252,"(296, 478, 233, 137)",7
test,pancreas_387_27_CT_pancreas_pancreas.png,"(512, 512)",11064,"(314, 484, 217, 123)",7
test,pancreas_387_28_CT_pancreas_pancreas.png,"(512, 512)",8276,"(354, 488, 167, 113)",5
test,pancreas_387_29_CT_pancreas_pancreas.png,"(512, 512)",3308,"(382, 498, 113, 93)",2
test,pancreas_388_18_CT_pancreas_pancreas.png,"(512, 512)",300,"(542, 580, 55, 21)",1
test,pancreas_388_19_CT_pancreas_pancreas.png,"(512, 512)",2240,"(524, 572, 89, 45)",7
test,pancreas_388_20_CT_pancreas_pancreas.png,"(512, 512)",2776,"(518, 572, 103, 49)",9
test,pancreas_388_21_CT_pancreas_pancreas.png,"(512, 512)",2792,"(524, 572, 99, 51)",9
test,pancreas_388_21_CT_pancreas_tumor.png,"(512, 512)",432,"(576, 600, 25, 19)",1
test,pancreas_388_22_CT_pancreas_pancreas.png,"(512, 512)",2732,"(528, 570, 95, 59)",9
test,pancreas_388_22_CT_pancreas_tumor.png,"(512, 512)",852,"(572, 598, 41, 27)",2
test,pancreas_388_23_CT_pancreas_pancreas.png,"(512, 512)",2612,"(532, 564, 97, 67)",9
test,pancreas_388_23_CT_pancreas_tumor.png,"(512, 512)",1580,"(564, 594, 55, 35)",4
test,pancreas_388_24_CT_pancreas_pancreas.png,"(512, 512)",2096,"(536, 562, 105, 71)",7
test,pancreas_388_24_CT_pancreas_tumor.png,"(512, 512)",2872,"(558, 586, 83, 47)",8
test,pancreas_388_25_CT_pancreas_pancreas.png,"(512, 512)",2060,"(542, 562, 99, 75)",7
test,pancreas_388_25_CT_pancreas_tumor.png,"(512, 512)",3336,"(548, 588, 93, 45)",10
test,pancreas_388_26_CT_pancreas_pancreas.png,"(512, 512)",2736,"(534, 562, 97, 77)",9
test,pancreas_388_26_CT_pancreas_tumor.png,"(512, 512)",2600,"(550, 586, 65, 49)",7
test,pancreas_388_27_CT_pancreas_pancreas.png,"(512, 512)",2860,"(526, 558, 99, 77)",10
test,pancreas_388_27_CT_pancreas_tumor.png,"(512, 512)",2444,"(550, 582, 63, 51)",7
test,pancreas_388_28_CT_pancreas_pancreas.png,"(512, 512)",2168,"(526, 552, 99, 77)",7
test,pancreas_388_28_CT_pancreas_tumor.png,"(512, 512)",2504,"(530, 582, 79, 45)",7
test,pancreas_388_29_CT_pancreas_pancreas.png,"(512, 512)",2476,"(488, 552, 133, 73)",8
test,pancreas_388_29_CT_pancreas_tumor.png,"(512, 512)",1536,"(524, 594, 77, 27)",4
test,pancreas_388_30_CT_pancreas_pancreas.png,"(512, 512)",1512,"(456, 570, 149, 45)",5
test,pancreas_388_31_CT_pancreas_pancreas.png,"(512, 512)",556,"(296, 554, 181, 31)",1
test,pancreas_389_45_CT_pancreas_pancreas.png,"(512, 512)",1296,"(532, 566, 37, 43)",1
test,pancreas_389_46_CT_pancreas_pancreas.png,"(512, 512)",1812,"(520, 564, 51, 51)",1
test,pancreas_389_46_CT_pancreas_tumor.png,"(512, 512)",248,"(526, 592, 19, 13)",2
test,pancreas_389_47_CT_pancreas_pancreas.png,"(512, 512)",1760,"(518, 564, 53, 55)",1
test,pancreas_389_47_CT_pancreas_tumor.png,"(512, 512)",568,"(518, 590, 29, 25)",6
test,pancreas_389_48_CT_pancreas_pancreas.png,"(512, 512)",1636,"(518, 564, 51, 57)",1
test,pancreas_389_48_CT_pancreas_tumor.png,"(512, 512)",568,"(528, 588, 21, 31)",6
test,pancreas_389_49_CT_pancreas_tumor.png,"(512, 512)",864,"(526, 588, 31, 33)",10
test,pancreas_389_50_CT_pancreas_tumor.png,"(512, 512)",732,"(532, 588, 27, 33)",8
test,pancreas_389_51_CT_pancreas_tumor.png,"(512, 512)",656,"(534, 588, 25, 33)",7
test,pancreas_389_52_CT_pancreas_tumor.png,"(512, 512)",648,"(534, 590, 25, 31)",7
test,pancreas_389_53_CT_pancreas_tumor.png,"(512, 512)",576,"(536, 596, 29, 25)",6
test,pancreas_389_54_CT_pancreas_tumor.png,"(512, 512)",476,"(540, 598, 27, 23)",5
test,pancreas_389_55_CT_pancreas_pancreas.png,"(512, 512)",1468,"(514, 584, 61, 47)",1
test,pancreas_389_56_CT_pancreas_pancreas.png,"(512, 512)",1444,"(514, 586, 59, 45)",1
test,pancreas_389_57_CT_pancreas_pancreas.png,"(512, 512)",1508,"(512, 582, 61, 49)",1
test,pancreas_389_58_CT_pancreas_pancreas.png,"(512, 512)",1696,"(512, 578, 63, 55)",1
test,pancreas_389_59_CT_pancreas_pancreas.png,"(512, 512)",1960,"(512, 574, 69, 61)",1
test,pancreas_389_60_CT_pancreas_pancreas.png,"(512, 512)",2404,"(512, 574, 75, 65)",1
test,pancreas_389_61_CT_pancreas_pancreas.png,"(512, 512)",2936,"(518, 568, 73, 75)",2
test,pancreas_389_62_CT_pancreas_pancreas.png,"(512, 512)",3388,"(524, 566, 65, 79)",2
test,pancreas_389_63_CT_pancreas_pancreas.png,"(512, 512)",3996,"(326, 534, 263, 113)",3
test,pancreas_389_64_CT_pancreas_pancreas.png,"(512, 512)",4704,"(310, 526, 281, 121)",3
test,pancreas_389_65_CT_pancreas_pancreas.png,"(512, 512)",5616,"(294, 522, 297, 127)",4
test,pancreas_389_66_CT_pancreas_pancreas.png,"(512, 512)",7264,"(274, 516, 317, 133)",5
test,pancreas_389_67_CT_pancreas_pancreas.png,"(512, 512)",9248,"(264, 510, 325, 141)",7
test,pancreas_389_68_CT_pancreas_pancreas.png,"(512, 512)",11064,"(260, 504, 325, 147)",8
test,pancreas_389_69_CT_pancreas_pancreas.png,"(512, 512)",12268,"(258, 498, 323, 153)",9
test,pancreas_389_70_CT_pancreas_pancreas.png,"(512, 512)",12848,"(258, 494, 319, 159)",10
test,pancreas_389_71_CT_pancreas_pancreas.png,"(512, 512)",12452,"(256, 490, 311, 163)",9
test,pancreas_389_72_CT_pancreas_pancreas.png,"(512, 512)",9804,"(252, 486, 309, 167)",7
test,pancreas_389_73_CT_pancreas_pancreas.png,"(512, 512)",8624,"(254, 486, 301, 165)",6
test,pancreas_389_74_CT_pancreas_pancreas.png,"(512, 512)",7452,"(258, 486, 293, 163)",5
test,pancreas_389_75_CT_pancreas_pancreas.png,"(512, 512)",5668,"(264, 488, 267, 157)",4
test,pancreas_389_76_CT_pancreas_pancreas.png,"(512, 512)",3972,"(274, 494, 247, 145)",3
test,pancreas_389_77_CT_pancreas_pancreas.png,"(512, 512)",2408,"(424, 548, 83, 79)",1
test,pancreas_391_27_CT_pancreas_pancreas.png,"(512, 512)",832,"(466, 608, 37, 41)",1
test,pancreas_391_28_CT_pancreas_pancreas.png,"(512, 512)",1500,"(462, 604, 51, 55)",2
test,pancreas_391_29_CT_pancreas_pancreas.png,"(512, 512)",2008,"(456, 600, 63, 63)",2
test,pancreas_391_30_CT_pancreas_pancreas.png,"(512, 512)",2304,"(452, 596, 69, 67)",3
test,pancreas_391_31_CT_pancreas_pancreas.png,"(512, 512)",2560,"(452, 594, 69, 69)",3
test,pancreas_391_32_CT_pancreas_pancreas.png,"(512, 512)",2684,"(452, 594, 69, 69)",3
test,pancreas_391_33_CT_pancreas_pancreas.png,"(512, 512)",2736,"(454, 594, 67, 67)",3
test,pancreas_391_34_CT_pancreas_pancreas.png,"(512, 512)",2684,"(456, 594, 65, 67)",3
test,pancreas_391_35_CT_pancreas_pancreas.png,"(512, 512)",2680,"(458, 594, 61, 67)",3
test,pancreas_391_36_CT_pancreas_pancreas.png,"(512, 512)",2768,"(460, 594, 59, 67)",3
test,pancreas_391_37_CT_pancreas_pancreas.png,"(512, 512)",2900,"(460, 594, 63, 67)",3
test,pancreas_391_38_CT_pancreas_pancreas.png,"(512, 512)",3020,"(460, 594, 63, 67)",4
test,pancreas_391_39_CT_pancreas_pancreas.png,"(512, 512)",3212,"(452, 596, 71, 65)",4
test,pancreas_391_40_CT_pancreas_pancreas.png,"(512, 512)",3396,"(448, 594, 75, 67)",4
test,pancreas_391_41_CT_pancreas_pancreas.png,"(512, 512)",3532,"(444, 594, 81, 69)",4
test,pancreas_391_42_CT_pancreas_pancreas.png,"(512, 512)",3704,"(244, 502, 283, 161)",5
test,pancreas_391_42_CT_pancreas_tumor.png,"(512, 512)",2364,"(236, 486, 61, 61)",1
test,pancreas_391_43_CT_pancreas_pancreas.png,"(512, 512)",3912,"(234, 484, 289, 179)",5
test,pancreas_391_43_CT_pancreas_tumor.png,"(512, 512)",3608,"(228, 484, 75, 67)",2
test,pancreas_391_44_CT_pancreas_pancreas.png,"(512, 512)",3924,"(230, 480, 291, 183)",5
test,pancreas_391_44_CT_pancreas_tumor.png,"(512, 512)",5576,"(224, 482, 85, 91)",3
test,pancreas_391_45_CT_pancreas_pancreas.png,"(512, 512)",4364,"(222, 476, 295, 187)",5
test,pancreas_391_45_CT_pancreas_tumor.png,"(512, 512)",7588,"(222, 478, 91, 105)",4
test,pancreas_391_46_CT_pancreas_pancreas.png,"(512, 512)",4600,"(220, 474, 295, 187)",6
test,pancreas_391_46_CT_pancreas_tumor.png,"(512, 512)",9044,"(224, 476, 97, 113)",5
test,pancreas_391_47_CT_pancreas_pancreas.png,"(512, 512)",4368,"(218, 472, 293, 185)",5
test,pancreas_391_47_CT_pancreas_tumor.png,"(512, 512)",10820,"(224, 470, 105, 125)",6
test,pancreas_391_48_CT_pancreas_pancreas.png,"(512, 512)",6144,"(216, 470, 291, 183)",8
test,pancreas_391_48_CT_pancreas_tumor.png,"(512, 512)",12124,"(220, 468, 113, 131)",7
test,pancreas_391_49_CT_pancreas_pancreas.png,"(512, 512)",6812,"(212, 470, 291, 179)",9
test,pancreas_391_49_CT_pancreas_tumor.png,"(512, 512)",13576,"(214, 468, 127, 135)",8
test,pancreas_391_50_CT_pancreas_pancreas.png,"(512, 512)",7304,"(210, 468, 289, 181)",9
test,pancreas_391_50_CT_pancreas_tumor.png,"(512, 512)",14636,"(210, 468, 139, 139)",9
test,pancreas_391_51_CT_pancreas_pancreas.png,"(512, 512)",7376,"(208, 468, 287, 179)",10
test,pancreas_391_51_CT_pancreas_tumor.png,"(512, 512)",15424,"(206, 468, 147, 141)",9
test,pancreas_391_52_CT_pancreas_pancreas.png,"(512, 512)",7108,"(206, 468, 281, 175)",9
test,pancreas_391_52_CT_pancreas_tumor.png,"(512, 512)",15812,"(204, 468, 151, 141)",9
test,pancreas_391_53_CT_pancreas_pancreas.png,"(512, 512)",6260,"(206, 468, 275, 171)",8
test,pancreas_391_53_CT_pancreas_tumor.png,"(512, 512)",16116,"(204, 468, 151, 141)",10
test,pancreas_391_54_CT_pancreas_pancreas.png,"(512, 512)",5236,"(204, 470, 233, 149)",7
test,pancreas_391_54_CT_pancreas_tumor.png,"(512, 512)",15708,"(208, 472, 149, 135)",9
test,pancreas_391_55_CT_pancreas_pancreas.png,"(512, 512)",5148,"(206, 472, 229, 137)",6
test,pancreas_391_55_CT_pancreas_tumor.png,"(512, 512)",15180,"(210, 474, 143, 133)",9
test,pancreas_391_56_CT_pancreas_pancreas.png,"(512, 512)",4724,"(206, 468, 235, 137)",6
test,pancreas_391_56_CT_pancreas_tumor.png,"(512, 512)",15196,"(210, 478, 155, 127)",9
test,pancreas_391_57_CT_pancreas_pancreas.png,"(512, 512)",4564,"(208, 464, 233, 137)",6
test,pancreas_391_57_CT_pancreas_tumor.png,"(512, 512)",14624,"(208, 466, 155, 139)",9
test,pancreas_391_58_CT_pancreas_pancreas.png,"(512, 512)",3796,"(222, 462, 213, 139)",5
test,pancreas_391_58_CT_pancreas_tumor.png,"(512, 512)",14012,"(210, 462, 143, 141)",8
test,pancreas_391_59_CT_pancreas_pancreas.png,"(512, 512)",2968,"(214, 464, 197, 133)",4
test,pancreas_391_59_CT_pancreas_tumor.png,"(512, 512)",13096,"(212, 464, 139, 137)",8
test,pancreas_391_60_CT_pancreas_pancreas.png,"(512, 512)",3340,"(218, 466, 143, 129)",4
test,pancreas_391_60_CT_pancreas_tumor.png,"(512, 512)",9864,"(220, 484, 115, 115)",6
test,pancreas_391_61_CT_pancreas_pancreas.png,"(512, 512)",4684,"(224, 466, 131, 127)",6
test,pancreas_391_61_CT_pancreas_tumor.png,"(512, 512)",7152,"(224, 508, 105, 85)",4
test,pancreas_391_62_CT_pancreas_pancreas.png,"(512, 512)",5100,"(230, 466, 121, 123)",6
test,pancreas_391_62_CT_pancreas_tumor.png,"(512, 512)",5428,"(232, 512, 91, 77)",3
test,pancreas_391_63_CT_pancreas_pancreas.png,"(512, 512)",3652,"(240, 464, 105, 121)",4
test,pancreas_391_63_CT_pancreas_tumor.png,"(512, 512)",4192,"(244, 516, 75, 69)",2
test,pancreas_391_64_CT_pancreas_pancreas.png,"(512, 512)",2808,"(250, 466, 93, 113)",3
test,pancreas_391_64_CT_pancreas_tumor.png,"(512, 512)",3036,"(254, 518, 61, 59)",1
test,pancreas_391_65_CT_pancreas_pancreas.png,"(512, 512)",2316,"(256, 470, 83, 101)",3
test,pancreas_392_13_CT_pancreas_pancreas.png,"(512, 512)",1392,"(544, 520, 85, 25)",1
test,pancreas_392_14_CT_pancreas_pancreas.png,"(512, 512)",3376,"(534, 508, 109, 43)",2
test,pancreas_392_15_CT_pancreas_pancreas.png,"(512, 512)",3312,"(530, 510, 109, 43)",2
test,pancreas_392_16_CT_pancreas_pancreas.png,"(512, 512)",2880,"(524, 512, 95, 45)",2
test,pancreas_392_17_CT_pancreas_pancreas.png,"(512, 512)",4040,"(504, 510, 101, 57)",3
test,pancreas_392_18_CT_pancreas_pancreas.png,"(512, 512)",5684,"(492, 508, 113, 69)",4
test,pancreas_392_19_CT_pancreas_pancreas.png,"(512, 512)",6104,"(492, 508, 117, 67)",4
test,pancreas_392_20_CT_pancreas_pancreas.png,"(512, 512)",5872,"(502, 506, 117, 65)",4
test,pancreas_392_21_CT_pancreas_pancreas.png,"(512, 512)",5732,"(510, 506, 113, 73)",4
test,pancreas_392_22_CT_pancreas_pancreas.png,"(512, 512)",5956,"(510, 504, 97, 93)",4
test,pancreas_392_23_CT_pancreas_pancreas.png,"(512, 512)",7024,"(510, 506, 99, 107)",5
test,pancreas_392_24_CT_pancreas_pancreas.png,"(512, 512)",6704,"(502, 508, 103, 115)",5
test,pancreas_392_25_CT_pancreas_pancreas.png,"(512, 512)",5868,"(498, 458, 109, 169)",4
test,pancreas_392_26_CT_pancreas_pancreas.png,"(512, 512)",4448,"(484, 458, 119, 169)",3
test,pancreas_392_27_CT_pancreas_pancreas.png,"(512, 512)",8608,"(390, 456, 155, 169)",6
test,pancreas_392_28_CT_pancreas_pancreas.png,"(512, 512)",11836,"(308, 438, 227, 185)",8
test,pancreas_392_28_CT_pancreas_tumor.png,"(512, 512)",1156,"(368, 460, 41, 33)",6
test,pancreas_392_29_CT_pancreas_pancreas.png,"(512, 512)",13204,"(300, 426, 221, 183)",10
test,pancreas_392_29_CT_pancreas_tumor.png,"(512, 512)",1816,"(366, 456, 47, 49)",10
test,pancreas_392_30_CT_pancreas_pancreas.png,"(512, 512)",12880,"(292, 414, 205, 185)",9
test,pancreas_392_30_CT_pancreas_tumor.png,"(512, 512)",684,"(370, 458, 31, 25)",3
test,pancreas_392_31_CT_pancreas_pancreas.png,"(512, 512)",8464,"(298, 418, 181, 157)",6
test,pancreas_393_36_CT_pancreas_pancreas.png,"(512, 512)",1540,"(552, 526, 61, 33)",1
test,pancreas_393_37_CT_pancreas_pancreas.png,"(512, 512)",2336,"(546, 522, 71, 45)",1
test,pancreas_393_38_CT_pancreas_pancreas.png,"(512, 512)",2968,"(544, 520, 77, 51)",2
test,pancreas_393_39_CT_pancreas_pancreas.png,"(512, 512)",3384,"(542, 518, 83, 53)",2
test,pancreas_393_40_CT_pancreas_pancreas.png,"(512, 512)",3376,"(538, 514, 89, 59)",2
test,pancreas_393_40_CT_pancreas_tumor.png,"(512, 512)",524,"(556, 540, 25, 25)",3
test,pancreas_393_41_CT_pancreas_pancreas.png,"(512, 512)",3588,"(532, 512, 97, 63)",2
test,pancreas_393_41_CT_pancreas_tumor.png,"(512, 512)",968,"(552, 538, 35, 31)",6
test,pancreas_393_42_CT_pancreas_pancreas.png,"(512, 512)",3852,"(532, 510, 97, 67)",2
test,pancreas_393_42_CT_pancreas_tumor.png,"(512, 512)",1236,"(548, 534, 43, 37)",8
test,pancreas_393_43_CT_pancreas_pancreas.png,"(512, 512)",4000,"(532, 508, 99, 71)",2
test,pancreas_393_43_CT_pancreas_tumor.png,"(512, 512)",1404,"(546, 534, 47, 37)",9
test,pancreas_393_44_CT_pancreas_pancreas.png,"(512, 512)",4172,"(534, 506, 99, 73)",2
test,pancreas_393_44_CT_pancreas_tumor.png,"(512, 512)",1444,"(544, 536, 51, 35)",9
test,pancreas_393_45_CT_pancreas_pancreas.png,"(512, 512)",4440,"(534, 504, 103, 75)",3
test,pancreas_393_45_CT_pancreas_tumor.png,"(512, 512)",1456,"(542, 536, 51, 35)",10
test,pancreas_393_46_CT_pancreas_pancreas.png,"(512, 512)",4724,"(536, 504, 105, 75)",3
test,pancreas_393_46_CT_pancreas_tumor.png,"(512, 512)",1360,"(544, 532, 43, 37)",9
test,pancreas_393_47_CT_pancreas_pancreas.png,"(512, 512)",5020,"(538, 504, 105, 79)",3
test,pancreas_393_47_CT_pancreas_tumor.png,"(512, 512)",1108,"(546, 532, 39, 35)",7
test,pancreas_393_48_CT_pancreas_pancreas.png,"(512, 512)",5472,"(536, 504, 107, 81)",3
test,pancreas_393_48_CT_pancreas_tumor.png,"(512, 512)",784,"(548, 536, 35, 29)",5
test,pancreas_393_49_CT_pancreas_pancreas.png,"(512, 512)",6588,"(530, 506, 117, 83)",4
test,pancreas_393_50_CT_pancreas_pancreas.png,"(512, 512)",6944,"(528, 506, 121, 87)",4
test,pancreas_393_51_CT_pancreas_pancreas.png,"(512, 512)",7244,"(530, 506, 121, 93)",5
test,pancreas_393_52_CT_pancreas_pancreas.png,"(512, 512)",7648,"(534, 506, 115, 97)",5
test,pancreas_393_53_CT_pancreas_pancreas.png,"(512, 512)",8172,"(536, 506, 115, 101)",5
test,pancreas_393_54_CT_pancreas_pancreas.png,"(512, 512)",8424,"(536, 506, 119, 101)",6
test,pancreas_393_55_CT_pancreas_pancreas.png,"(512, 512)",8388,"(532, 506, 121, 101)",5
test,pancreas_393_56_CT_pancreas_pancreas.png,"(512, 512)",9036,"(338, 478, 311, 131)",6
test,pancreas_393_57_CT_pancreas_pancreas.png,"(512, 512)",10016,"(330, 472, 315, 139)",7
test,pancreas_393_58_CT_pancreas_pancreas.png,"(512, 512)",11120,"(318, 468, 321, 143)",7
test,pancreas_393_59_CT_pancreas_pancreas.png,"(512, 512)",13580,"(306, 462, 331, 149)",9
test,pancreas_393_60_CT_pancreas_pancreas.png,"(512, 512)",13992,"(296, 458, 337, 153)",10
test,pancreas_393_61_CT_pancreas_pancreas.png,"(512, 512)",13588,"(284, 454, 331, 155)",9
test,pancreas_393_62_CT_pancreas_pancreas.png,"(512, 512)",12940,"(276, 448, 329, 157)",9
test,pancreas_393_63_CT_pancreas_pancreas.png,"(512, 512)",12096,"(272, 442, 327, 157)",8
test,pancreas_393_64_CT_pancreas_pancreas.png,"(512, 512)",10076,"(266, 436, 287, 159)",7
test,pancreas_393_65_CT_pancreas_pancreas.png,"(512, 512)",8720,"(262, 434, 275, 157)",6
test,pancreas_393_66_CT_pancreas_pancreas.png,"(512, 512)",6268,"(262, 434, 253, 155)",4
test,pancreas_393_67_CT_pancreas_pancreas.png,"(512, 512)",4804,"(266, 434, 241, 153)",3
test,pancreas_393_68_CT_pancreas_pancreas.png,"(512, 512)",3836,"(270, 434, 231, 141)",2
test,pancreas_393_69_CT_pancreas_pancreas.png,"(512, 512)",2880,"(272, 436, 191, 79)",2
test,pancreas_393_70_CT_pancreas_pancreas.png,"(512, 512)",2288,"(276, 438, 61, 47)",1
test,pancreas_393_71_CT_pancreas_pancreas.png,"(512, 512)",1428,"(282, 440, 53, 41)",1
test,pancreas_395_96_CT_pancreas_pancreas.png,"(512, 512)",2664,"(546, 484, 67, 59)",1
test,pancreas_395_97_CT_pancreas_pancreas.png,"(512, 512)",3352,"(538, 480, 79, 61)",2
test,pancreas_395_98_CT_pancreas_pancreas.png,"(512, 512)",3580,"(540, 478, 81, 61)",2
test,pancreas_395_99_CT_pancreas_pancreas.png,"(512, 512)",3800,"(542, 476, 79, 65)",2
test,pancreas_395_100_CT_pancreas_pancreas.png,"(512, 512)",4108,"(540, 474, 81, 69)",2
test,pancreas_395_101_CT_pancreas_pancreas.png,"(512, 512)",4672,"(540, 472, 81, 81)",3
test,pancreas_395_102_CT_pancreas_pancreas.png,"(512, 512)",5216,"(538, 476, 89, 87)",3
test,pancreas_395_103_CT_pancreas_pancreas.png,"(512, 512)",6996,"(410, 480, 221, 121)",4
test,pancreas_395_104_CT_pancreas_pancreas.png,"(512, 512)",8868,"(396, 482, 229, 127)",6
test,pancreas_395_105_CT_pancreas_pancreas.png,"(512, 512)",10532,"(382, 488, 225, 127)",7
test,pancreas_395_106_CT_pancreas_pancreas.png,"(512, 512)",12000,"(372, 488, 227, 129)",8
test,pancreas_395_107_CT_pancreas_pancreas.png,"(512, 512)",12812,"(364, 478, 231, 139)",8
test,pancreas_395_108_CT_pancreas_pancreas.png,"(512, 512)",13604,"(350, 478, 241, 141)",9
test,pancreas_395_109_CT_pancreas_pancreas.png,"(512, 512)",14312,"(328, 474, 263, 145)",10
test,pancreas_395_109_CT_pancreas_tumor.png,"(512, 512)",880,"(302, 466, 33, 31)",7
test,pancreas_395_110_CT_pancreas_pancreas.png,"(512, 512)",13560,"(320, 462, 271, 157)",9
test,pancreas_395_110_CT_pancreas_tumor.png,"(512, 512)",1116,"(298, 462, 35, 39)",10
test,pancreas_395_111_CT_pancreas_pancreas.png,"(512, 512)",11404,"(314, 452, 271, 165)",7
test,pancreas_395_111_CT_pancreas_tumor.png,"(512, 512)",1036,"(298, 458, 33, 39)",9
test,pancreas_395_112_CT_pancreas_pancreas.png,"(512, 512)",8160,"(310, 448, 263, 165)",5
test,pancreas_395_112_CT_pancreas_tumor.png,"(512, 512)",844,"(298, 452, 25, 39)",7
test,pancreas_395_113_CT_pancreas_pancreas.png,"(512, 512)",4476,"(310, 450, 249, 159)",3
test,pancreas_395_113_CT_pancreas_tumor.png,"(512, 512)",576,"(300, 454, 17, 37)",5
test,pancreas_398_25_CT_pancreas_pancreas.png,"(512, 512)",908,"(532, 614, 47, 27)",1
test,pancreas_398_26_CT_pancreas_pancreas.png,"(512, 512)",1396,"(524, 612, 61, 33)",2
test,pancreas_398_27_CT_pancreas_pancreas.png,"(512, 512)",1956,"(514, 610, 75, 39)",3
test,pancreas_398_28_CT_pancreas_pancreas.png,"(512, 512)",2396,"(510, 610, 81, 43)",4
test,pancreas_398_29_CT_pancreas_pancreas.png,"(512, 512)",2800,"(510, 608, 85, 49)",5
test,pancreas_398_30_CT_pancreas_pancreas.png,"(512, 512)",3176,"(510, 608, 87, 51)",6
test,pancreas_398_31_CT_pancreas_pancreas.png,"(512, 512)",3620,"(510, 604, 93, 57)",6
test,pancreas_398_32_CT_pancreas_pancreas.png,"(512, 512)",4148,"(512, 600, 97, 63)",7
test,pancreas_398_33_CT_pancreas_pancreas.png,"(512, 512)",4436,"(516, 598, 97, 67)",8
test,pancreas_398_34_CT_pancreas_pancreas.png,"(512, 512)",4548,"(516, 596, 97, 69)",8
test,pancreas_398_35_CT_pancreas_pancreas.png,"(512, 512)",4396,"(518, 596, 95, 67)",8
test,pancreas_398_36_CT_pancreas_pancreas.png,"(512, 512)",3928,"(518, 596, 85, 65)",7
test,pancreas_398_37_CT_pancreas_pancreas.png,"(512, 512)",3620,"(518, 596, 77, 65)",6
test,pancreas_398_38_CT_pancreas_pancreas.png,"(512, 512)",3456,"(518, 598, 73, 65)",6
test,pancreas_398_39_CT_pancreas_pancreas.png,"(512, 512)",3508,"(520, 598, 73, 69)",6
test,pancreas_398_40_CT_pancreas_pancreas.png,"(512, 512)",3576,"(522, 598, 69, 73)",6
test,pancreas_398_41_CT_pancreas_pancreas.png,"(512, 512)",3536,"(522, 600, 65, 75)",6
test,pancreas_398_42_CT_pancreas_pancreas.png,"(512, 512)",3504,"(522, 602, 61, 77)",6
test,pancreas_398_43_CT_pancreas_pancreas.png,"(512, 512)",3584,"(522, 604, 61, 77)",6
test,pancreas_398_44_CT_pancreas_pancreas.png,"(512, 512)",3572,"(526, 606, 57, 79)",6
